CODMUN,CO_UF,year,schools,teachers,students,office,SexoFem,Branco,water,energy,ESCompleto,Concursado,Urbano,math_score,reading_score,approval_rates,gdp,pme_year,treatment
2930808,29.0,2019,16.0,109.0,2423.0,1,0.50185720181593,0.139496491952125,1.0,1.0,0.577981651376146,0.568807339449541,0.293025175402393,247.01,228.44,,125617772,2015.0,1
2932408,29.0,2019,15.0,120.0,1471.0,0,0.478585995921142,0.12304554724677,1.0,1.0,0.641666666666666,0.633333333333333,0.444595513256288,245.65,251.2,,96551172,2014.0,1
2905107,29.0,2019,12.0,81.0,1616.0,1,0.449876237623762,0.05940594059,1.0,1.0,0.518518518518518,0.975308641975308,0.433787128712871,231.48,231.31,,80047127,2014.0,1
2905503,29.0,2019,15.0,146.0,1935.0,0,0.471834625322997,0.02428940568,1.0,1.0,0.602739726027397,0.458904109589041,0.349354005167958,,,,96854529,2015.0,1
2906873,29.0,2019,23.0,158.0,3698.0,0,0.4580854516,0.07220118983,1.0,1.0,0.898734177215189,0.784810126582278,0.827744726879394,241.15,245.46,,425266043,2015.0,1
2917508,29.0,2019,34.0,345.0,8323.0,0,0.472545956986663,0.04625735913,1.0,1.0,0.8811594203,0.971014492753623,0.650006007449237,236.43,241.19,,1406428953,2015.0,1
2921203,29.0,2019,32.0,142.0,3172.0,0,0.461853720050441,0.09300126103,1.0,1.0,0.859154929577464,0.957746478873239,0.560529634300126,235.34,238.57,,221068091,2017.0,1
2921401,29.0,2019,20.0,141.0,2256.0,0,0.456117021276595,0.06294326241,1.0,1.0,0.702127659574468,0.921985815602836,0.364361702127659,,,,127178407,2015.0,1
2921708,29.0,2019,34.0,217.0,4572.0,1,0.466754155730533,0.02296587927,1.0,1.0,0.4562211982,0.834101382488479,0.479658792650918,247.89,245.7,,724981257,2015.0,1
2923357,29.0,2019,11.0,139.0,2872.0,0,0.489902506963788,0.04456824513,1.0,1.0,0.812949640287769,0.812949640287769,0.469011142061281,232.0,236.24,,320800911,2015.0,1
2924801,29.0,2019,21.0,151.0,2424.0,1,0.471947194719471,0.03671617162,1.0,1.0,0.721854304635761,0.708609271523178,0.45585808580858,241.51,231.86,,157854954,2015.0,1
2925253,29.0,2019,25.0,133.0,2730.0,0,0.466666666666666,0.04761904762,1.0,1.0,0.624060150375939,0.887218045112781,0.615750915750915,229.27,234.26,,114482576,2015.0,1
2925931,29.0,2019,15.0,95.0,1196.0,0,0.45066889632107,0.05852842809,0.733333333333333,1.0,0.726315789473684,0.926315789473684,0.566889632107023,260.86,253.3,,6501954,2016.0,1
2929370,29.0,2019,13.0,119.0,1462.0,0,0.497948016415868,0.102599179206566,1.0,1.0,0.747899159663865,0.873949579831932,0.878932968536251,244.11,244.29,,88673638,2016.0,1
2929800,29.0,2019,10.0,100.0,1543.0,0,0.456902138690861,0.0388852884,1.0,1.0,0.76,0.82,0.705767984445884,250.07,256.28,,89043447,2015.0,1
2930600,29.0,2019,7.0,72.0,1524.0,1,0.507217847769028,0.05839895013,1.0,1.0,0.611111111111111,0.958333333333333,0.782152230971128,,,,98176835,2015.0,1
2933109,29.0,2019,6.0,64.0,946.0,1,0.4746300211,0.133192389006342,1.0,1.0,0.953125,0.953125,0.778012684989429,242.56,239.36,,91057681,2015.0,1
2933158,29.0,2019,9.0,86.0,1827.0,0,0.471811713191023,0.116584564860426,1.0,1.0,0.825581395348837,0.860465116279069,0.841817186644772,243.39,248.03,,198349698,2015.0,1
2902609,29.0,2019,22.0,121.0,2857.0,0,0.453972698634931,0.0406020301,1.0,1.0,0.96694214876033,0.991735537190082,0.583129156457822,233.88,228.95,,156802476,2015.0,1
2903805,29.0,2019,35.0,195.0,3112.0,1,0.463367609254498,0.04498714653,0.971428571428571,1.0,0.7641025641,0.794871794871794,0.468830334190231,242.09,237.29,,129646492,2015.0,1
2911907,29.0,2019,39.0,213.0,3685.0,0,0.480597014925373,0.03527815468,0.794871794871794,0.948717948717948,0.737089201877934,0.7840375587,0.724287652645861,246.63,245.75,,211817814,2015.0,1
2912608,29.0,2019,6.0,45.0,629.0,1,0.457869634340222,0.02384737679,1.0,1.0,0.466666666666666,0.355555555555555,0.901430842607313,218.59,232.79,,29664804,2016.0,1
2914703,29.0,2019,46.0,404.0,7823.0,1,0.479739230474242,0.03003962674,1.0,1.0,0.925742574257425,0.336633663366336,0.814776939792918,234.3,237.02,,893898309,2015.0,1
2919009,29.0,2019,7.0,26.0,501.0,0,0.516966067864271,0.0499001996,1.0,1.0,0.769230769230769,0.807692307692307,0.766467065868263,243.13,246.36,,63197954,2015.0,1
2919603,29.0,2019,7.0,62.0,2176.0,0,0.475643382352941,0.02849264706,1.0,0.857142857142857,0.983870967741935,0.887096774193548,0.794117647058823,229.12,217.09,,77295871,2014.0,1
2920106,29.0,2019,15.0,146.0,2187.0,1,0.4737082762,0.171010516689529,1.0,1.0,0.86986301369863,0.753424657534246,0.630086877000457,243.15,238.08,,128862728,2014.0,1
2922102,29.0,2019,18.0,127.0,2588.0,0,0.47952086553323,0.06027820711,1.0,1.0,0.795275590551181,0.448818897637795,0.447449768160741,243.72,246.98,,171214207,2015.0,1
2927200,29.0,2019,36.0,151.0,3644.0,0,0.480241492864983,0.03567508233,1.0,0.944444444444444,0.834437086092715,0.450331125827814,0.687431394072447,230.83,228.81,,314342179,2015.0,1
2931301,29.0,2019,18.0,112.0,2183.0,0,0.462207970682546,0.06275767293,1.0,1.0,0.875,0.821428571428571,0.787448465414567,243.61,240.26,,111388145,2015.0,1
2933059,29.0,2019,12.0,102.0,1623.0,0,0.466420209488601,0.124460874922982,1.0,1.0,0.833333333333333,1.0,0.582255083179297,229.39,220.37,,95467772,2015.0,1
2900405,29.0,2019,17.0,129.0,2122.0,0,0.47502356267672,0.03487276155,1.0,1.0,0.9379844961,1.0,0.596135721017907,240.56,239.44,,129712511,2015.0,1
2901502,29.0,2019,13.0,107.0,1142.0,0,0.451838879159369,0.03940455342,1.0,1.0,0.785046728971962,0.420560747663551,0.54816112084063,220.05,206.5,,84598784,2015.0,1
2901700,29.0,2019,21.0,100.0,1793.0,1,0.4751812605,0.01784718349,1.0,1.0,0.7,0.79,0.200780814277746,220.02,204.26,,110773911,2015.0,1
2908200,29.0,2019,14.0,123.0,2640.0,1,0.464015151515151,0.03295454545,0.428571428571428,0.5,0.821138211382113,0.512195121951219,0.796212121212121,235.72,234.63,,296400161,2015.0,1
2908507,29.0,2019,25.0,131.0,3373.0,1,0.468722205751556,0.03024014231,1.0,1.0,0.763358778625954,0.908396946564885,0.943077379187666,239.99,230.45,,2522489594,2014.0,1
2908903,29.0,2019,22.0,130.0,3015.0,0,0.489220563847429,0.01625207297,1.0,1.0,0.938461538461538,0.969230769230769,0.504809286898839,230.35,228.16,,200459809,2015.0,1
2910305,29.0,2019,13.0,64.0,852.0,0,0.481220657276995,0.150234741784037,1.0,0.846153846153846,0.609375,0.546875,0.842723004694835,262.45,248.93,,63183962,2013.0,0
2910800,29.0,2019,163.0,1838.0,35146.0,1,0.456097422181756,0.02227849542,1.0,1.0,0.712187159956474,0.609357997823721,0.7148750925,249.12,250.32,,14916455556,2016.0,1
2913804,29.0,2019,23.0,155.0,1937.0,0,0.466184821889519,0.01703665462,1.0,1.0,0.76774193548387,0.987096774193548,0.382550335570469,218.34,208.51,,88602392,2015.0,1
2914000,29.0,2019,49.0,354.0,7381.0,1,0.469177618208914,0.106083186560086,1.0,1.0,0.765536723163841,0.872881355932203,0.469990516190218,238.97,239.76,,629068702,,0
2914505,29.0,2019,24.0,228.0,3773.0,1,0.457990988603233,0.03021468328,1.0,1.0,0.605263157894736,0.482456140350877,0.413199045852107,258.32,257.04,,262319943,2015.0,1
2916856,29.0,2019,19.0,116.0,2179.0,1,0.458008260670032,0.09086737035,1.0,1.0,0.793103448275862,0.318965517241379,0.907296925195043,253.15,244.55,,366971534,2015.0,1
2923308,29.0,2019,10.0,54.0,990.0,1,0.506060606060606,0.01111111111,1.0,1.0,0.962962962962962,0.9259259259,0.818181818181818,254.47,240.91,,60211541,2015.0,1
2924108,29.0,2019,17.0,71.0,861.0,1,0.490127758420441,0.02090592334,1.0,1.0,0.80281690140845,0.619718309859154,0.692218350754936,216.09,216.17,,43914036,2015.0,1
2924652,29.0,2019,10.0,75.0,1305.0,1,0.489655172413793,0.113409961685823,1.0,1.0,0.8,0.986666666666666,0.724137931034482,253.71,255.39,,89304525,2015.0,1
2925956,29.0,2019,26.0,223.0,3285.0,1,0.487671232876712,0.0596651446,1.0,1.0,0.816143497757847,0.892376681614349,0.245966514459665,242.95,243.84,,355041594,2015.0,1
2927507,29.0,2019,24.0,183.0,2450.0,1,0.419591836734693,0.03102040816,1.0,1.0,0.60655737704918,0.699453551912568,0.564897959183673,,,,166751844,2015.0,1
2928307,29.0,2019,16.0,82.0,1348.0,0,0.491097922848664,0.01928783383,1.0,1.0,0.9268292683,0.9268292683,0.519287833827893,217.26,205.6,,59548055,2015.0,1
2928505,29.0,2019,11.0,82.0,1288.0,1,0.478260869565217,0.04192546584,1.0,1.0,0.560975609756097,0.426829268292682,0.678571428571428,250.69,238.99,,77452342,2015.0,1
2928802,29.0,2019,31.0,262.0,6457.0,1,0.470806876258324,0.07340870373,1.0,1.0,0.748091603053435,0.561068702290076,0.626451912652934,243.95,236.33,,754863193,2015.0,1
2929305,29.0,2019,20.0,205.0,3309.0,1,0.468721668177697,0.01692354186,0.9,1.0,0.678048780487804,0.956097560975609,0.577213659715926,244.31,238.44,,1001989918,2017.0,1
2930402,29.0,2019,18.0,157.0,2195.0,0,0.474259681093394,0.013667425970000001,1.0,1.0,0.713375796178343,0.611464968152866,0.619134396355353,237.69,230.95,,113582794,2017.0,1
